"party","counter_party","notional","party_notional","cp_share_pct","party_market_share_pct"
"UBS","Jump Trading Pacific Pte. Ltd",21168,94951859409,0,6.07
"UNICREDIT","Jump Trading",389606434,1180507592,33,0.076
"UNICREDIT","Flow Traders BV",205601347,1180507592,17.42,0.076
"UNICREDIT","Hudson River Trading",158129497,1180507592,13.4,0.076
"UNICREDIT","Jane Street",91655460,1180507592,7.76,0.076
"UNICREDIT","Citadel",72438062,1180507592,6.14,0.076
"UNICREDIT","XTX Markets",65614518,1180507592,5.56,0.076
"UNICREDIT","Commerzbank",50398088,1180507592,4.27,0.076
"UNICREDIT","LMAX Broker 2",45971739,1180507592,3.89,0.076
"UNICREDIT","UBS",29112904,1180507592,2.47,0.076
"UNICREDIT","Goldman Sachs",25088030,1180507592,2.13,0.076
"UNICREDIT","ANZ",16139870,1180507592,1.37,0.076
"UNICREDIT","NatWest Markets",16065024,1180507592,1.36,0.076
"UNICREDIT","State Street Bank",3113330,1180507592,0.26,0.076
"UNICREDIT","Nomura",2566833,1180507592,0.22,0.076
"UNICREDIT","Gain Global Markets",2360073,1180507592,0.2,0.076
"UNICREDIT","Virtu",2067488,1180507592,0.18,0.076
"UNICREDIT","SEB",1142935,1180507592,0.097,0.076
"UNICREDIT","Britannia Global Markets",1030514,1180507592,0.087,0.076
"UNICREDIT","Credit Agricole",724216,1180507592,0.061,0.076
"UNICREDIT","Standard Chartered Bank",515050,1180507592,0.044,0.076
"UNICREDIT","HRP PoP",499966,1180507592,0.042,0.076
"UNICREDIT","Barclays EB",312855,1180507592,0.027,0.076
"UNICREDIT","TD Securities",249910,1180507592,0.021,0.076
"UNICREDIT","SBI",103449,1180507592,0.0088,0.076
"Value Opportunities VCC - QIO Fund","Hudson River Trading",1085107692,1399905330,77.51,0.09
"Value Opportunities VCC - QIO Fund","Jump Trading",126266841,1399905330,9.02,0.09
"Value Opportunities VCC - QIO Fund","Standard Chartered Bank",94262894,1399905330,6.73,0.09
"Value Opportunities VCC - QIO Fund","Barclays EB",38454389,1399905330,2.75,0.09
"Value Opportunities VCC - QIO Fund","HSBC London",9258216,1399905330,0.66,0.09
"Value Opportunities VCC - QIO Fund","Henning Carey",8065744,1399905330,0.58,0.09
"Value Opportunities VCC - QIO Fund","White Oak",6117893,1399905330,0.44,0.09
"Value Opportunities VCC - QIO Fund","Solid Trading",6087442,1399905330,0.43,0.09
"Value Opportunities VCC - QIO Fund","Tower Research",4705003,1399905330,0.34,0.09
"Value Opportunities VCC - QIO Fund","UBS",4539808,1399905330,0.32,0.09
"Value Opportunities VCC - QIO Fund","DBS Singapore",4393022,1399905330,0.31,0.09
"Value Opportunities VCC - QIO Fund","Orient Futures",4301445,1399905330,0.3073,0.09
"Value Opportunities VCC - QIO Fund","Sharada",3334725,1399905330,0.24,0.09
"Value Opportunities VCC - QIO Fund","Virtu",2434772,1399905330,0.17,0.09
"Value Opportunities VCC - QIO Fund","LMAX Broker",924028,1399905330,0.066,0.09
"Value Opportunities VCC - QIO Fund","Stratos Markets Ltd",645904,1399905330,0.046,0.09
"Value Opportunities VCC - QIO Fund","HRP PoP",398431,1399905330,0.029,0.09
"Value Opportunities VCC - QIO Fund","Valutrades - NatWest PB",292855,1399905330,0.0209,0.09
"Value Opportunities VCC - QIO Fund","Finalto",199456,1399905330,0.014,0.09
"Value Opportunities VCC - QIO Fund","Britannia Global Markets",66073,1399905330,0.0047,0.09
"Value Opportunities VCC - QIO Fund","Flow Traders BV",48697,1399905330,0.0035,0.09
"Valutrades - NatWest PB","Hudson River Trading",52407467,97520019,53.74,0.0062
"Valutrades - NatWest PB","Jane Street",35562229,97520019,36.47,0.0062
"Valutrades - NatWest PB","Jump Trading",7170830,97520019,7.35,0.0062
"Valutrades - NatWest PB","Virtu",1275179,97520019,1.31,0.0062
"Valutrades - NatWest PB","UBS",706450,97520019,0.72,0.0062
"Valutrades - NatWest PB","Value Opportunities VCC - QIO Fund",292855,97520019,0.3003,0.0062
"Valutrades - NatWest PB","Commerzbank",88517,97520019,0.0908,0.0062
"Valutrades - NatWest PB","Flow Traders BV",10081,97520019,0.0103,0.0062
"Valutrades - NatWest PB","XTX Markets",4363,97520019,0.0045,0.0062
"Valutrades - NatWest PB","Goldman Sachs",1048,97520019,0.0011,0.0062
"Valutrades - NatWest PB","State Street Bank",1000,97520019,0.001,0.0062
"Velocity","LMAX Broker",6088575597,6088575597,100,0.39
"Velocity Trade","Barclays EB",3838216401,11884840636,32.3,0.76
"Velocity Trade","Wells Fargo",2883060810,11884840636,24.26,0.76
"Velocity Trade","Jane Street",1531969776,11884840636,12.89,0.76
"Velocity Trade","LMAX Broker 2",1114435073,11884840636,9.38,0.76
"Velocity Trade","Nomura",579048963,11884840636,4.87,0.76
"Velocity Trade","Jump Trading",457566871,11884840636,3.85,0.76
"Velocity Trade","Standard Chartered Bank",359643539,11884840636,3.03,0.76
"Velocity Trade","Hudson River Trading",339225855,11884840636,2.85,0.76
"Velocity Trade","UBS",319256984,11884840636,2.69,0.76
"Velocity Trade","Flow Traders BV",143490884,11884840636,1.21,0.76
"Velocity Trade","HSBC London",76645823,11884840636,0.64,0.76
"Velocity Trade","ANZ",57965904,11884840636,0.49,0.76
"Velocity Trade","XTX Markets",37637449,11884840636,0.32,0.76
"Velocity Trade","Citadel",32370929,11884840636,0.27,0.76
"Velocity Trade","NatWest Markets",31206481,11884840636,0.26,0.76
"Velocity Trade","Virtu",22218309,11884840636,0.19,0.76
"Velocity Trade","Goldman Sachs",17993490,11884840636,0.15,0.76
"Velocity Trade","BNP Paribas",16034060,11884840636,0.13,0.76
"Velocity Trade","Commerzbank",6486107,11884840636,0.055,0.76
"Velocity Trade","Gain Global Markets",6432417,11884840636,0.054,0.76
"Velocity Trade","Macquarie Bank",3126900,11884840636,0.026,0.76
"Velocity Trade","KGI Securities",2044273,11884840636,0.017,0.76
"Velocity Trade","MFP Trading",1818356,11884840636,0.015,0.76
"Velocity Trade","Société Générale",1820211,11884840636,0.015,0.76
"Velocity Trade","LMAX Broker",1505441,11884840636,0.013,0.76
"Velocity Trade","Britannia Global Markets",790041,11884840636,0.0066,0.76
"Velocity Trade","Bank of Montreal",760583,11884840636,0.0064,0.76
"Velocity Trade","Royal Bank of Canada Toronto",753355,11884840636,0.0063,0.76
"Velocity Trade","Solid Trading",647992,11884840636,0.0055,0.76
"Velocity Trade","TFS Derivatives - RBPB",411004,11884840636,0.0035,0.76
"Velocity Trade","TD Securities",256355,11884840636,0.0022,0.76
"Verition - HSBC PB","Jump Trading",266108789,303720531,87.62,0.019
"Verition - HSBC PB","UBS",23677565,303720531,7.8,0.019
"Verition - HSBC PB","Nomura",6011261,303720531,1.98,0.019
"Verition - HSBC PB","LMAX Broker 2",3874395,303720531,1.28,0.019
"Verition - HSBC PB","Commerzbank",3045780,303720531,1,0.019
"Verition - HSBC PB","BNP Paribas",1002741,303720531,0.3302,0.019
"Virtu","Jump Trading",2789919713,13712114768,20.35,0.88
"Virtu","Rakuten Securities",2070021790,13712114768,15.1,0.88
"Virtu","LMAX Broker",1130102766,13712114768,8.24,0.88
"Virtu","HSBC London",873452946,13712114768,6.37,0.88
"Virtu","SBI",834800327,13712114768,6.09,0.88
"Virtu","Nomura",650863237,13712114768,4.75,0.88
"Virtu","GMO Click",479688070,13712114768,3.5,0.88
"Virtu","Hudson River Trading",479137195,13712114768,3.49,0.88
"Virtu","Jane Street",405809293,13712114768,2.96,0.88
"Virtu","Henning Carey",396917343,13712114768,2.89,0.88
"Virtu","White Oak",296377118,13712114768,2.16,0.88
"Virtu","Gaitame",270763065,13712114768,1.97,0.88
"Virtu","Barclays EB",255308410,13712114768,1.86,0.88
"Virtu","LMAX Broker 2",216263484,13712114768,1.58,0.88
"Virtu","Sumitomo Mitsui Banking Corporation",214221945,13712114768,1.56,0.88
"Virtu","Standard Chartered Bank",198400799,13712114768,1.45,0.88
"Virtu","Flow Traders BV",183772269,13712114768,1.34,0.88
"Virtu","Monex",166460447,13712114768,1.21,0.88
"Virtu","Solid Trading",156403566,13712114768,1.14,0.88
"Virtu","Goldman Sachs",129319031,13712114768,0.94,0.88
"Virtu","UBS",116991512,13712114768,0.85,0.88
"Virtu","Gain Global Markets",112321324,13712114768,0.82,0.88
"Virtu","MFP Trading",105840113,13712114768,0.77,0.88
"Virtu","Citadel",97686989,13712114768,0.71,0.88
"Virtu","BNP Paribas",97588299,13712114768,0.71,0.88
"Virtu","Tower Research",95331623,13712114768,0.7,0.88
"Virtu","Edgewater Markets",92179490,13712114768,0.67,0.88
"Virtu","YJFX",70085248,13712114768,0.51,0.88
"Virtu","TD Securities",68300123,13712114768,0.5,0.88
"Virtu","Société Générale",67354416,13712114768,0.49,0.88
"Virtu","Credit Agricole",54202381,13712114768,0.4,0.88
"Virtu","JP Morgan",53469739,13712114768,0.39,0.88
"Virtu","HRP PoP",43556815,13712114768,0.32,0.88
"Virtu","Citibank",41622857,13712114768,0.3035,0.88
"Virtu","TFS Derivatives - RBPB",36658203,13712114768,0.27,0.88
"Virtu","State Street Bank",30996365,13712114768,0.23,0.88
"Virtu","ANZ",30660009,13712114768,0.22,0.88
"Virtu","Britannia Global Markets",25012332,13712114768,0.18,0.88
"Virtu","Commerzbank",24842453,13712114768,0.18,0.88
"Virtu","Velocity Trade",22218309,13712114768,0.16,0.88
"Virtu","XTX Markets",19383811,13712114768,0.14,0.88
"Virtu","BAML",18041736,13712114768,0.13,0.88
"Virtu","Qube-RT",17282389,13712114768,0.13,0.88
"Virtu","SEB",16334702,13712114768,0.12,0.88
"Virtu","DBS Singapore",11987979,13712114768,0.087,0.88
"Virtu","Hirose",10487308,13712114768,0.077,0.88
"Virtu","Royal Bank of Canada Toronto",10318096,13712114768,0.075,0.88
"Virtu","MN Fund",9158924,13712114768,0.067,0.88
"Virtu","Morgan Stanley",9148223,13712114768,0.067,0.88
"Virtu","Royal Bank of Canada London",8515798,13712114768,0.062,0.88
"Virtu","Macquarie Bank",8423623,13712114768,0.061,0.88
"Virtu","Wells Fargo",8087937,13712114768,0.059,0.88
"Virtu","Squarepoint Capital",7216314,13712114768,0.053,0.88
"Virtu","Stratos Markets Ltd",5898197,13712114768,0.043,0.88
"Virtu","Finalto",5280206,13712114768,0.039,0.88
"Virtu","Rabo Bank",5060186,13712114768,0.037,0.88
"Virtu","ABN POP",4921003,13712114768,0.036,0.88
"Virtu","Equiti Capital",4881224,13712114768,0.036,0.88
"Virtu","BNY Mellon New York",4779988,13712114768,0.035,0.88
"Virtu","Alpfin - RBPB",3967675,13712114768,0.029,0.88
"Virtu","Bank of Montreal",3938892,13712114768,0.029,0.88
"Virtu","AT Global Markets",3422775,13712114768,0.025,0.88
"Virtu","Sharada",2628386,13712114768,0.019,0.88
"Virtu","SmartMoney",2524975,13712114768,0.018,0.88
"Virtu","Value Opportunities VCC - QIO Fund",2434772,13712114768,0.018,0.88
"Virtu","Swissquote",2418531,13712114768,0.018,0.88
"Virtu","SVLS Research",2340084,13712114768,0.017,0.88
"Virtu","Orient Futures",2173558,13712114768,0.016,0.88
"Virtu","UNICREDIT",2067488,13712114768,0.015,0.88
"Virtu","Gelber Group",2032423,13712114768,0.015,0.88
"Virtu","Savile Global Markets",1512590,13712114768,0.011,0.88
"Virtu","Danske Bank",1498882,13712114768,0.0109,0.88
"Virtu","Nordea EB",1299983,13712114768,0.0095,0.88
"Virtu","Valutrades - NatWest PB",1275179,13712114768,0.0093,0.88
"Virtu","FXCM",1246764,13712114768,0.0091,0.88
"Virtu","National Australia Bank Melbourne",996091,13712114768,0.0073,0.88
"Virtu","GTS Securities",994407,13712114768,0.0073,0.88
"Virtu","Mizuho",809259,13712114768,0.0059,0.88
"Virtu","KGI Securities",746667,13712114768,0.0054,0.88
"Virtu","Saxo Bank",639834,13712114768,0.0047,0.88
"Virtu","Makor Securities LLP",528624,13712114768,0.0039,0.88
"Virtu","AMA Capital",249874,13712114768,0.0018,0.88
"Virtu","Renaissance Technologies",208024,13712114768,0.0015,0.88
"Virtu","Pepperstone",29973,13712114768,0.0002,0.88
"Wells Fargo","Henning Carey",9539057920,17745331299,53.76,1.13
"Wells Fargo","Velocity Trade",2883060810,17745331299,16.25,1.13
"Wells Fargo","Jump Trading",2312957234,17745331299,13.03,1.13
"Wells Fargo","RBC Capital Markets",783494889,17745331299,4.42,1.13
"Wells Fargo","HRP PoP",586284730,17745331299,3.3,1.13
"Wells Fargo","National Australia Bank Melbourne",517952541,17745331299,2.92,1.13
"Wells Fargo","Hudson River Trading",491207626,17745331299,2.77,1.13
"Wells Fargo","Flow Traders BV",205124202,17745331299,1.16,1.13
"Wells Fargo","Jane Street",192034993,17745331299,1.08,1.13
"Wells Fargo","UBS",58112105,17745331299,0.33,1.13
"Wells Fargo","Citadel",54314966,17745331299,0.3061,1.13
"Wells Fargo","Goldman Sachs",23468065,17745331299,0.13,1.13
"Wells Fargo","XTX Markets",21465552,17745331299,0.12,1.13
"Wells Fargo","LMAX Broker 2",17660025,17745331299,0.1,1.13
"Wells Fargo","Commerzbank",17142270,17745331299,0.097,1.13
"Wells Fargo","State Street Bank",8815730,17745331299,0.05,1.13
"Wells Fargo","Virtu",8087937,17745331299,0.046,1.13
"Wells Fargo","TD Securities",7172510,17745331299,0.0404,1.13
"Wells Fargo","Société Générale",4856365,17745331299,0.027,1.13
"Wells Fargo","Credit Agricole",1931994,17745331299,0.0109,1.13
"Wells Fargo","Sharada",1921633,17745331299,0.0108,1.13
"Wells Fargo","Barclays EB",1858924,17745331299,0.0105,1.13
"Wells Fargo","JP Morgan",1641250,17745331299,0.0092,1.13
"Wells Fargo","HSBC London",1461960,17745331299,0.0082,1.13
"Wells Fargo","BNP Paribas",1071726,17745331299,0.006,1.13
"Wells Fargo","Britannia Global Markets",1054836,17745331299,0.0059,1.13
"Wells Fargo","Alpfin - RBPB",700876,17745331299,0.0039,1.13
"Wells Fargo","White Oak",499514,17745331299,0.0028,1.13
"Wells Fargo","Tower Research",285585,17745331299,0.0016,1.13
"Wells Fargo","LMAX Broker",262178,17745331299,0.0015,1.13
"Wells Fargo","Squarepoint Capital",249712,17745331299,0.0014,1.13
"Wells Fargo","Equiti Capital",100113,17745331299,0.0006,1.13
"Wells Fargo","ANZ",20528,17745331299,0.0001,1.13
"White Oak","Jump Trading",21774712177,50666890596,42.98,3.24
"White Oak","Hudson River Trading",10985434399,50666890596,21.68,3.24
"White Oak","LMAX Broker 2",5418589709,50666890596,10.69,3.24
"White Oak","Jane Street",3602991507,50666890596,7.11,3.24
"White Oak","Citadel",3261816928,50666890596,6.44,3.24
"White Oak","Nomura",999177802,50666890596,1.97,3.24
"White Oak","XTX Markets",795258062,50666890596,1.57,3.24
"White Oak","Goldman Sachs",790218490,50666890596,1.56,3.24
"White Oak","Gain Global Markets",782947209,50666890596,1.55,3.24
"White Oak","Flow Traders BV",622148543,50666890596,1.23,3.24
"White Oak","Commerzbank",323791502,50666890596,0.64,3.24
"White Oak","Virtu",296377118,50666890596,0.59,3.24
"White Oak","Credit Agricole",243586619,50666890596,0.4808,3.24
"White Oak","Barclays EB",148603115,50666890596,0.29,3.24
"White Oak","HSBC London",119836584,50666890596,0.24,3.24
"White Oak","HRP PoP",106196559,50666890596,0.2096,3.24
"White Oak","Standard Chartered Bank",76480494,50666890596,0.1509,3.24
"White Oak","ANZ",59100619,50666890596,0.12,3.24
"White Oak","UBS",49985825,50666890596,0.099,3.24
"White Oak","Société Générale",41863851,50666890596,0.083,3.24
"White Oak","MN Fund",30036505,50666890596,0.059,3.24
"White Oak","LMAX Broker",24783836,50666890596,0.049,3.24
"White Oak","NatWest Markets",22471016,50666890596,0.044,3.24
"White Oak","Royal Bank of Canada Toronto",14570066,50666890596,0.029,3.24
"White Oak","State Street Bank",11502368,50666890596,0.023,3.24
"White Oak","Royal Bank of Canada London",10661680,50666890596,0.021,3.24
"White Oak","BNP Paribas",10036421,50666890596,0.02,3.24
"White Oak","SEB",7672367,50666890596,0.015,3.24
"White Oak","Tower Research",6775129,50666890596,0.013,3.24
"White Oak","Value Opportunities VCC - QIO Fund",6117893,50666890596,0.012,3.24
"White Oak","TD Securities",5282369,50666890596,0.0104,3.24
"White Oak","Macquarie Bank",4904389,50666890596,0.0097,3.24
"White Oak","Nordea EB",3122598,50666890596,0.0062,3.24
"White Oak","Equiti Capital",2261855,50666890596,0.0045,3.24
"White Oak","TFS Derivatives - RBPB",2232638,50666890596,0.0044,3.24
"White Oak","SVLS Research",809323,50666890596,0.0016,3.24
"White Oak","Britannia Global Markets",758961,50666890596,0.0015,3.24
"White Oak","ABN POP",727143,50666890596,0.0014,3.24
"White Oak","Rabo Bank",614815,50666890596,0.0012,3.24
"White Oak","Swissquote",501883,50666890596,0.001,3.24
"White Oak","National Australia Bank Melbourne",519910,50666890596,0.001,3.24
"White Oak","Wells Fargo",499514,50666890596,0.001,3.24
"White Oak","Solid Trading",289811,50666890596,0.0006,3.24
"White Oak","Citibank",310909,50666890596,0.0006,3.24
"White Oak","Sharada",310085,50666890596,0.0006,3.24
"XTX Markets","Jump Trading",3372861323,20087049554,16.79,1.28
"XTX Markets","Nomura",3361495587,20087049554,16.73,1.28
"XTX Markets","Barclays EB",1285582764,20087049554,6.4,1.28
"XTX Markets","Jane Street",1034982650,20087049554,5.15,1.28
"XTX Markets","LMAX Broker",914238691,20087049554,4.55,1.28
"XTX Markets","White Oak",795258062,20087049554,3.96,1.28
"XTX Markets","Flow Traders BV",766739127,20087049554,3.82,1.28
"XTX Markets","HSBC London",688998509,20087049554,3.43,1.28
"XTX Markets","Hudson River Trading",527553384,20087049554,2.63,1.28
"XTX Markets","TFS Derivatives - RBPB",514012884,20087049554,2.56,1.28
"XTX Markets","Standard Chartered Bank",485955568,20087049554,2.42,1.28
"XTX Markets","Citadel",452510785,20087049554,2.25,1.28
"XTX Markets","Credit Agricole",400019292,20087049554,1.99,1.28
"XTX Markets","Henning Carey",396312207,20087049554,1.97,1.28
"XTX Markets","Royal Bank of Canada London",349059986,20087049554,1.74,1.28
"XTX Markets","Solid Trading",317289945,20087049554,1.58,1.28
"XTX Markets","UBS",313039982,20087049554,1.56,1.28
"XTX Markets","Alpfin - RBPB",287766136,20087049554,1.43,1.28
"XTX Markets","Goldman Sachs",287477755,20087049554,1.43,1.28
"XTX Markets","SEB",255379251,20087049554,1.27,1.28
"XTX Markets","Citibank",242493101,20087049554,1.21,1.28
"XTX Markets","LMAX Broker 2",225146819,20087049554,1.12,1.28
"XTX Markets","Edgewater Markets",210615143,20087049554,1.05,1.28
"XTX Markets","HRP PoP",198773718,20087049554,0.99,1.28
"XTX Markets","MFP Trading",165546591,20087049554,0.82,1.28
"XTX Markets","BNP Paribas",164902848,20087049554,0.8209,1.28
"XTX Markets","ANZ",133026776,20087049554,0.66,1.28
"XTX Markets","Gain Global Markets",132309331,20087049554,0.66,1.28
"XTX Markets","Commerzbank",123889445,20087049554,0.62,1.28
"XTX Markets","Tower Research",118446671,20087049554,0.59,1.28
"XTX Markets","JP Morgan",118011318,20087049554,0.59,1.28
"XTX Markets","Société Générale",113190565,20087049554,0.56,1.28
"XTX Markets","Britannia Global Markets",112007470,20087049554,0.56,1.28
"XTX Markets","Squarepoint Capital",108418147,20087049554,0.54,1.28
"XTX Markets","Macquarie Bank",88356350,20087049554,0.44,1.28
"XTX Markets","Stratos Markets Ltd",87524085,20087049554,0.44,1.28
"XTX Markets","State Street Bank",73710637,20087049554,0.37,1.28
"XTX Markets","TD Securities",73026464,20087049554,0.36,1.28
"XTX Markets","Qube-RT",67731364,20087049554,0.34,1.28
"XTX Markets","UNICREDIT",65614518,20087049554,0.33,1.28
"XTX Markets","Morgan Stanley",63521335,20087049554,0.32,1.28
"XTX Markets","NatWest Markets",54537393,20087049554,0.27,1.28
"XTX Markets","Danske Bank",49217739,20087049554,0.25,1.28
"XTX Markets","Fubon Bank TW",41029788,20087049554,0.2043,1.28
